benchmark	max_heap	init_heap	min_heap	gc_name	exec_time
serial	224	96	32	UseParallelGC	0.3
serial	224	96	48	UseParallelGC	0.3
serial	224	96	64	UseParallelGC	0.33
serial	224	96	96	UseParallelGC	0.37
serial	224	96	128	UseParallelGC	0.23
serial	224	96	160	UseParallelGC	0.21
serial	224	96	192	UseParallelGC	0.23
serial	224	96	224	UseParallelGC	0.25
serial	224	96	256	UseParallelGC	0.23
serial	224	96	512	UseParallelGC	0.25
serial	224	128	16	UseParallelGC	0.31
serial	224	128	32	UseParallelGC	0.28
serial	224	128	48	UseParallelGC	0.34
serial	224	128	64	UseParallelGC	0.3
serial	224	128	96	UseParallelGC	0.25
serial	224	128	128	UseParallelGC	0.28
serial	224	128	160	UseParallelGC	0.23
serial	224	128	192	UseParallelGC	0.18
serial	224	128	224	UseParallelGC	0.22
serial	224	128	256	UseParallelGC	0.23
serial	224	128	512	UseParallelGC	0.32
serial	224	160	16	UseParallelGC	0.26
serial	224	160	32	UseParallelGC	0.29
serial	224	160	48	UseParallelGC	0.3
serial	224	160	64	UseParallelGC	0.32
serial	224	160	96	UseParallelGC	0.4
serial	224	160	128	UseParallelGC	0.25
serial	224	160	160	UseParallelGC	0.32
serial	224	160	192	UseParallelGC	0.25
serial	224	160	224	UseParallelGC	0.22
serial	224	160	256	UseParallelGC	0.25
serial	224	160	512	UseParallelGC	0.23
serial	224	192	16	UseParallelGC	0.3
serial	224	192	32	UseParallelGC	0.39
serial	224	192	48	UseParallelGC	0.28
serial	224	192	64	UseParallelGC	0.35
serial	224	192	96	UseParallelGC	0.25
serial	224	192	128	UseParallelGC	0.27
serial	224	192	160	UseParallelGC	0.26
serial	224	192	192	UseParallelGC	0.26
serial	224	192	224	UseParallelGC	0.3
serial	224	192	256	UseParallelGC	0.29
serial	224	192	512	UseParallelGC	0.29
serial	224	224	16	UseParallelGC	0.31
serial	224	224	32	UseParallelGC	0.32
serial	224	224	48	UseParallelGC	0.33
serial	224	224	64	UseParallelGC	0.31
serial	224	224	96	UseParallelGC	0.28
serial	224	224	128	UseParallelGC	0.26
serial	224	224	160	UseParallelGC	0.28
serial	224	224	192	UseParallelGC	0.27
serial	224	224	224	UseParallelGC	0.24
serial	224	224	256	UseParallelGC	0.25
serial	224	224	512	UseParallelGC	0.24
serial	256	16	16	UseParallelGC	0.31
serial	256	16	32	UseParallelGC	0.33
serial	256	16	48	UseParallelGC	0.33
serial	256	16	64	UseParallelGC	0.41
serial	256	16	96	UseParallelGC	0.27
serial	256	16	128	UseParallelGC	0.27
serial	256	16	160	UseParallelGC	0.27
serial	256	16	192	UseParallelGC	0.24
serial	256	16	224	UseParallelGC	0.2
serial	256	16	256	UseParallelGC	0.15
serial	256	16	512	UseParallelGC	0.19
serial	256	32	16	UseParallelGC	0.25
serial	256	32	32	UseParallelGC	0.31
serial	256	32	48	UseParallelGC	0.41
serial	256	32	64	UseParallelGC	0.34
serial	256	32	96	UseParallelGC	0.28
serial	256	32	128	UseParallelGC	0.26
serial	256	32	160	UseParallelGC	0.22
serial	256	32	192	UseParallelGC	0.22
serial	256	32	224	UseParallelGC	0.23
serial	256	32	256	UseParallelGC	0.21
serial	256	32	512	UseParallelGC	0.24
serial	256	48	16	UseParallelGC	0.28
serial	256	48	32	UseParallelGC	0.36
serial	256	48	48	UseParallelGC	0.29
serial	256	48	64	UseParallelGC	0.24
serial	256	48	96	UseParallelGC	0.37
serial	256	48	128	UseParallelGC	0.37
serial	256	48	160	UseParallelGC	0.3
serial	256	48	192	UseParallelGC	0.25
serial	256	48	224	UseParallelGC	0.27
serial	256	48	256	UseParallelGC	0.19
