benchmark	max_heap	init_heap	min_heap	gc_name	exec_time
helloworld	160	160	192	UseParallelGC	0.88
helloworld	160	160	224	UseParallelGC	0.99
helloworld	160	160	256	UseParallelGC	0.86
helloworld	160	160	512	UseParallelGC	0.99
helloworld	192	16	16	UseParallelGC	1.58
helloworld	192	16	32	UseParallelGC	1.75
helloworld	192	16	48	UseParallelGC	1.78
helloworld	192	16	64	UseParallelGC	1.77
helloworld	192	16	96	UseParallelGC	1.36
helloworld	192	16	128	UseParallelGC	1.32
helloworld	192	16	160	UseParallelGC	1.27
helloworld	192	16	192	UseParallelGC	0.29
helloworld	192	16	224	UseParallelGC	0.29
helloworld	192	16	256	UseParallelGC	0.25
helloworld	192	16	512	UseParallelGC	0.26
helloworld	192	32	16	UseParallelGC	1.68
helloworld	192	32	32	UseParallelGC	1.74
helloworld	192	32	48	UseParallelGC	1.52
helloworld	192	32	64	UseParallelGC	1.6
helloworld	192	32	96	UseParallelGC	1.35
helloworld	192	32	128	UseParallelGC	1.0
helloworld	192	32	160	UseParallelGC	2.15
helloworld	192	32	192	UseParallelGC	0.94
helloworld	192	32	224	UseParallelGC	0.65
helloworld	192	32	256	UseParallelGC	0.3
helloworld	192	32	512	UseParallelGC	0.77
helloworld	192	48	16	UseParallelGC	1.83
helloworld	192	48	32	UseParallelGC	1.82
helloworld	192	48	48	UseParallelGC	1.81
helloworld	192	48	64	UseParallelGC	1.39
helloworld	192	48	96	UseParallelGC	1.14
helloworld	192	48	128	UseParallelGC	1.5
helloworld	192	48	160	UseParallelGC	0.93
helloworld	192	48	192	UseParallelGC	0.28
helloworld	192	48	224	UseParallelGC	0.75
helloworld	192	48	256	UseParallelGC	0.35
helloworld	192	48	512	UseParallelGC	0.82
helloworld	192	64	16	UseParallelGC	1.03
helloworld	192	64	32	UseParallelGC	1.2
helloworld	192	64	48	UseParallelGC	1.54
helloworld	192	64	64	UseParallelGC	1.27
helloworld	192	64	96	UseParallelGC	1.06
helloworld	192	64	128	UseParallelGC	0.95
helloworld	192	64	160	UseParallelGC	0.98
helloworld	192	64	192	UseParallelGC	1.31
helloworld	192	64	224	UseParallelGC	0.35
helloworld	192	64	256	UseParallelGC	0.32
