,index,prog_name,min_heap,init_heap,max_heap,gc_name,entropy,complexity,dit,wmc,noc,cbo,rfc,lcom,ca,npm
1648,1648,power,256,16,160,UseSerialGC,3.5491583164,0.6412231171,5.3333333333,1,0,1.3333333333,13.3333333333,0.6666666667,1.33333333333.96,0.8333333333
1649,1649,power,256,16,192,UseG1GC,3.5491583164,0.6412231171,5.3333333333,1,0,1.3333333333,13.3333333333,0.6666666667,1.33333333333.96,0.8333333333
1650,1650,power,256,16,224,UseParNewGC,3.5491583164,0.6412231171,5.3333333333,1,0,1.3333333333,13.3333333333,0.6666666667,1.33333333333.97,0.8333333333
1651,1651,power,256,16,256,UseParNewGC,3.5491583164,0.6412231171,5.3333333333,1,0,1.3333333333,13.3333333333,0.6666666667,1.33333333333.97,0.8333333333
1652,1652,power,256,16,512,UseSerialGC,3.5491583164,0.6412231171,5.3333333333,1,0,1.3333333333,13.3333333333,0.6666666667,1.33333333333.97,0.8333333333
1653,1653,power,256,32,512,UseParallelGC,3.5491583164,0.6412231171,5.3333333333,1,0,1.3333333333,13.3333333333,0.6666666667,1.33333333333.97,0.8333333333
1654,1654,power,512,16,16,UseG1GC,3.5491583164,0.6412231171,5.3333333333,1,0,1.3333333333,13.3333333333,0.6666666667,1.33333333333.98,0.8333333333
1655,1655,power,512,16,32,UseParNewGC,3.5491583164,0.6412231171,5.3333333333,1,0,1.3333333333,13.3333333333,0.6666666667,1.33333333333.98,0.8333333333
1656,1656,power,512,16,48,UseParNewGC,3.5491583164,0.6412231171,5.3333333333,1,0,1.3333333333,13.3333333333,0.6666666667,1.33333333333.98,0.8333333333
1657,1657,power,512,32,64,UseParallelGC,3.5491583164,0.6412231171,5.3333333333,1,0,1.3333333333,13.3333333333,0.6666666667,1.33333333333.98,0.8333333333
1658,1658,power,512,16,96,UseG1GC,3.5491583164,0.6412231171,5.3333333333,1,0,1.3333333333,13.3333333333,0.6666666667,1.33333333333.99,0.8333333333
1659,1659,power,512,16,128,UseConcMarkSweepGC,3.5491583164,0.6412231171,5.3333333333,1,0,1.3333333333,13.3333333333,0.6666666667,1.33333333333.99,0.8333333333
1660,1660,power,512,32,128,UseParallelGC,3.5491583164,0.6412231171,5.3333333333,1,0,1.3333333333,13.3333333333,0.6666666667,1.33333333333.99,0.8333333333
1661,1661,power,512,16,160,UseSerialGC,3.5491583164,0.6412231171,5.3333333333,1,0,1.3333333333,13.3333333333,0.6666666667,1.33333333333.99,0.8333333333
1662,1662,power,512,16,192,UseG1GC,3.5491583164,0.6412231171,5.3333333333,1,0,1.3333333333,13.3333333333,0.6666666667,1.33333333333.100,0.8333333333
1663,1663,power,512,16,224,UseParallelGC,3.5491583164,0.6412231171,5.3333333333,1,0,1.3333333333,13.3333333333,0.6666666667,1.33333333333.100,0.8333333333
1664,1664,power,512,16,512,UseG1GC,3.5491583164,0.6412231171,5.3333333333,1,0,1.3333333333,13.3333333333,0.6666666667,1.33333333333.100,0.8333333333
1665,1665,power,512,32,512,UseParallelGC,3.5491583164,0.6412231171,5.3333333333,1,0,1.3333333333,13.3333333333,0.6666666667,1.33333333333.100,0.8333333333
1666,1666,voronoi,16,16,16,UseParNewGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.1,4.3333333333
1667,1667,voronoi,16,16,32,UseParallelGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.1,4.3333333333
1668,1668,voronoi,16,32,32,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.2,4.3333333333
1669,1669,voronoi,16,16,48,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.2,4.3333333333
1670,1670,voronoi,16,32,48,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.3,4.3333333333
1671,1671,voronoi,16,48,48,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.3,4.3333333333
1672,1672,voronoi,16,16,64,UseParallelGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.4,4.3333333333
1673,1673,voronoi,16,32,64,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.4,4.3333333333
1674,1674,voronoi,16,48,64,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.5,4.3333333333
1675,1675,voronoi,16,64,64,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.5,4.3333333333
1676,1676,voronoi,16,16,96,UseParallelGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.6,4.3333333333
1677,1677,voronoi,16,32,96,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.6,4.3333333333
1678,1678,voronoi,16,48,96,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.7,4.3333333333
1679,1679,voronoi,16,64,96,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.7,4.3333333333
1680,1680,voronoi,16,96,96,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.8,4.3333333333
1681,1681,voronoi,16,16,128,UseParallelGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.8,4.3333333333
1682,1682,voronoi,16,32,128,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.9,4.3333333333
1683,1683,voronoi,16,48,128,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.9,4.3333333333
1684,1684,voronoi,16,64,128,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.10,4.3333333333
1685,1685,voronoi,16,96,128,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.10,4.3333333333
1686,1686,voronoi,16,128,128,UseSerialGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.11,4.3333333333
1687,1687,voronoi,16,16,160,UseParallelGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.11,4.3333333333
1688,1688,voronoi,16,32,160,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.12,4.3333333333
1689,1689,voronoi,16,48,160,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.12,4.3333333333
1690,1690,voronoi,16,64,160,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.13,4.3333333333
1691,1691,voronoi,16,96,160,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.13,4.3333333333
1692,1692,voronoi,16,128,160,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.14,4.3333333333
1693,1693,voronoi,16,160,160,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.14,4.3333333333
1694,1694,voronoi,16,16,192,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.15,4.3333333333
1695,1695,voronoi,16,32,192,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.15,4.3333333333
1696,1696,voronoi,16,48,192,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.16,4.3333333333
1697,1697,voronoi,16,64,192,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.16,4.3333333333
1698,1698,voronoi,16,96,192,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.17,4.3333333333
1699,1699,voronoi,16,128,192,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.17,4.3333333333
1700,1700,voronoi,16,160,192,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.18,4.3333333333
1701,1701,voronoi,16,192,192,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.18,4.3333333333
1702,1702,voronoi,16,16,224,UseParallelGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.19,4.3333333333
1703,1703,voronoi,16,32,224,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.19,4.3333333333
1704,1704,voronoi,16,48,224,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.20,4.3333333333
1705,1705,voronoi,16,64,224,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.20,4.3333333333
1706,1706,voronoi,16,96,224,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.21,4.3333333333
1707,1707,voronoi,16,128,224,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.21,4.3333333333
1708,1708,voronoi,16,160,224,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.22,4.3333333333
1709,1709,voronoi,16,192,224,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.22,4.3333333333
1710,1710,voronoi,16,224,224,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.23,4.3333333333
1711,1711,voronoi,16,16,256,UseParallelGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.23,4.3333333333
1712,1712,voronoi,16,32,256,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.24,4.3333333333
1713,1713,voronoi,16,48,256,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.24,4.3333333333
1714,1714,voronoi,16,64,256,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.25,4.3333333333
1715,1715,voronoi,16,96,256,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.25,4.3333333333
1716,1716,voronoi,16,128,256,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.26,4.3333333333
1717,1717,voronoi,16,160,256,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.26,4.3333333333
1718,1718,voronoi,16,192,256,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.27,4.3333333333
1719,1719,voronoi,16,224,256,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.27,4.3333333333
1720,1720,voronoi,16,256,256,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.28,4.3333333333
1721,1721,voronoi,16,16,512,UseParallelGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.28,4.3333333333
1722,1722,voronoi,16,32,512,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.29,4.3333333333
1723,1723,voronoi,16,48,512,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.29,4.3333333333
1724,1724,voronoi,16,64,512,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.30,4.3333333333
1725,1725,voronoi,16,96,512,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.30,4.3333333333
1726,1726,voronoi,16,128,512,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.31,4.3333333333
1727,1727,voronoi,16,160,512,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.31,4.3333333333
1728,1728,voronoi,16,192,512,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.32,4.3333333333
1729,1729,voronoi,16,224,512,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.32,4.3333333333
1730,1730,voronoi,16,256,512,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.33,4.3333333333
1731,1731,voronoi,16,512,512,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.33,4.3333333333
1732,1732,voronoi,32,16,16,UseG1GC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.34,4.3333333333
1733,1733,voronoi,32,16,32,UseParNewGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.34,4.3333333333
1734,1734,voronoi,32,16,48,UseParallelGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.35,4.3333333333
1735,1735,voronoi,32,16,64,UseParallelGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.35,4.3333333333
1736,1736,voronoi,32,16,96,UseParallelGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.36,4.3333333333
1737,1737,voronoi,32,16,128,UseParallelGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.36,4.3333333333
1738,1738,voronoi,32,16,160,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.37,4.3333333333
1739,1739,voronoi,32,16,192,UseParallelGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.37,4.3333333333
1740,1740,voronoi,32,16,224,UseParallelGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.38,4.3333333333
1741,1741,voronoi,32,16,256,UseParallelGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.38,4.3333333333
1742,1742,voronoi,32,16,512,UseParallelGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.39,4.3333333333
1743,1743,voronoi,48,16,16,UseG1GC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.39,4.3333333333
1744,1744,voronoi,48,16,32,UseParNewGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.40,4.3333333333
1745,1745,voronoi,48,16,48,UseParNewGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.40,4.3333333333
1746,1746,voronoi,48,16,64,UseParallelGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.41,4.3333333333
1747,1747,voronoi,48,16,96,UseParallelGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.41,4.3333333333
1748,1748,voronoi,48,16,128,UseParallelGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.42,4.3333333333
1749,1749,voronoi,48,16,160,UseParallelGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.42,4.3333333333
1750,1750,voronoi,48,16,192,UseParallelGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.43,4.3333333333
1751,1751,voronoi,48,16,224,UseParallelGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.43,4.3333333333
1752,1752,voronoi,48,16,256,UseParallelGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.44,4.3333333333
1753,1753,voronoi,48,16,512,UseConcMarkSweepGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.44,4.3333333333
1754,1754,voronoi,64,16,16,UseParNewGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.45,4.3333333333
1755,1755,voronoi,64,16,32,UseParNewGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.45,4.3333333333
1756,1756,voronoi,64,16,48,UseParNewGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.46,4.3333333333
1757,1757,voronoi,64,16,64,UseParNewGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.46,4.3333333333
1758,1758,voronoi,64,16,96,UseParallelGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.47,4.3333333333
1759,1759,voronoi,64,16,128,UseParallelGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.47,4.3333333333
1760,1760,voronoi,64,16,160,UseParallelGC,3.3751349165,0.5788874756,12.1666666667,0.8333333333,0.1666666667,1.8333333333,26.1666666667,88.8333333333,1.83333333333.48,4.3333333333
